Country Name,Country Code,Year,unemployment,inflation,oil_rents,gdp_growth,exchange_rate
Mauritania,MRT,1982,,,0.0,-2.33992412241984,5.17691666666667
Mauritania,MRT,1983,,,0.0,3.73534202712101,5.48116666656667
Mauritania,MRT,1984,,,0.0,-3.22686445249647,6.38033333328334
Mauritania,MRT,1985,,,0.0,2.99476050442846,7.70849999995833
Mauritania,MRT,1986,,7.4333333333332,0.0,5.71357935480469,7.43749999998334
Mauritania,MRT,1987,,8.15234253800871,0.0,1.90038415182197,7.38783333333333
Mauritania,MRT,1988,,1.31965861005482,0.0,1.72039797622089,7.52608333333333
Mauritania,MRT,1989,,12.9326820981099,0.0,4.77758542001072,8.3051
Mauritania,MRT,1990,,6.60022564874018,0.0,-1.77130453327381,8.0609
Mauritania,MRT,1991,9.971,5.62866666666699,0.0,1.78808726312202,8.19458333333334
Mauritania,MRT,1992,10.052,10.141817562151,0.0,1.87412573649613,8.702675
Mauritania,MRT,1993,9.85,9.37034415971461,0.0,5.87363742064294,12.0805833333333
Mauritania,MRT,1994,9.979,4.12825861295442,0.0,-3.06073216744802,12.3575
Mauritania,MRT,1995,9.766,6.54379068524171,0.0,9.81980039567445,12.9768333333333
Mauritania,MRT,1996,9.764,4.68130623916413,0.0,5.81882663043594,13.7221666666667
Mauritania,MRT,1997,9.788,4.62534695318394,0.0,-4.04469654678218,15.1853333333333
Mauritania,MRT,1998,9.975,8.03166665498858,0.0,2.77780479737015,18.8475833333333
Mauritania,MRT,1999,10.033,4.07417613596754,0.0,3.67317832322402,20.9514166666667
Mauritania,MRT,2000,10.03,3.25406745833358,0.0,-3.91802587923293,23.8923333333333
Mauritania,MRT,2001,10.132,4.7148963468961,0.0,-0.799493815789347,25.5629166666667
Mauritania,MRT,2002,10.201,3.8957052575849,0.0,1.38148396199058,27.1739166666667
Mauritania,MRT,2003,9.911,5.15190150769578,0.0,6.92826955106302,26.303
Mauritania,MRT,2004,9.77,10.3676233473073,0.0,4.7327579245203,
Mauritania,MRT,2005,9.59,12.1256487185541,0.0,8.56628724906668,26.5528333333333
Mauritania,MRT,2006,9.313,6.2410332814282,11.4339025984773,18.3331987597713,26.86
Mauritania,MRT,2007,9.482,7.25410841304887,5.94490221432553,-1.96942275160761,25.8586666666667
Mauritania,MRT,2008,9.715,7.34663541249786,5.46163646578312,-0.331079195278377,23.8203333333333
Mauritania,MRT,2009,10.214,2.22092032381779,2.65898185019521,0.0978758719728035,26.2365833333333
Mauritania,MRT,2010,10.093,6.28354087427704,2.43044511982911,2.62022952055378,27.5894166666667
Mauritania,MRT,2011,9.976,5.68631959575954,2.80489508955736,4.17278328304418,28.1118333333333
Mauritania,MRT,2012,9.864,4.90242727217997,2.34921054003086,4.47001318233693,29.662
Mauritania,MRT,2013,9.926,4.12910173783393,1.92187619455113,4.15081318627171,30.0681666666667
Mauritania,MRT,2014,10.026,3.53436856147324,1.48326200444495,4.27482327130284,30.2725
Mauritania,MRT,2015,10.104,3.25472688117631,0.513819837621705,5.37633923694936,32.4671666666667
Mauritania,MRT,2016,10.287,1.47171045650004,0.407544888538057,1.26090922448303,35.2370833333334
Mauritania,MRT,2017,10.336,2.25427651934813,0.541318938190263,6.27054569386574,35.7944166666667
Mauritania,MRT,2018,10.411,3.06735996058356,0.0,4.77217363890155,35.6775
Mauritania,MRT,2019,10.416,2.30009262117937,0.0,3.14100489264639,36.6908333333334
Mauritania,MRT,2020,11.051,2.3856948845632,0.0,-0.36065738652286,37.1891666666667
Mauritania,MRT,2021,11.131,3.56516484650185,0.0,0.7427154981402,36.0633333333333
Mauritania,MRT,2022,10.52,9.52526628622843,,6.7960049994761,36.935
Mauritania,MRT,2023,10.37,4.95305034506872,,6.80949002457973,36.4891666666666
Mauritania,MRT,2024,10.257,2.49164347481972,,6.3076021190402,
Mauritania,MRT,2025,10.319,1.54796926167072,,4.02891976567948,
Tunisia,TUN,1960,,,,,0.41999999942
Tunisia,TUN,1961,,,,,0.41999999942
Tunisia,TUN,1962,,,,-4.59008450551823,0.41999999942
Tunisia,TUN,1963,,,,-10.7339947141916,0.41999999942
Tunisia,TUN,1964,,,,-4.6759498576432,0.44624999941125
Tunisia,TUN,1965,,,,-2.5366922286227,0.524999999525
Tunisia,TUN,1966,,,,3.45486789269532,0.524999999525
Tunisia,TUN,1967,,,,0.161952470326938,0.524999999525
Tunisia,TUN,1968,,,,10.4097285884098,0.524999999525
Tunisia,TUN,1969,,,,4.74781540363225,0.524999999525
Tunisia,TUN,1970,,,2.03817424442132,4.6696317726705,0.524999999525
Tunisia,TUN,1971,,,2.29036569671627,10.5601974806863,0.52291666623125
Tunisia,TUN,1972,,,2.12590015133778,17.7427182610332,0.477083333
Tunisia,TUN,1973,,,2.55387238440898,-0.65464350226631,0.421595832833333
Tunisia,TUN,1974,,,8.89423484787288,8.0747823343126,0.436508332333334
Tunisia,TUN,1975,,,8.03513850477648,7.15609990912363,0.402266665666667
Tunisia,TUN,1976,,,6.7641331511916,7.87685265272428,0.428774999
Tunisia,TUN,1977,,,7.48354615911459,3.41109584954947,0.428949999
Tunisia,TUN,1978,,,7.52116486918051,6.44047353293125,0.416170832333333
Tunisia,TUN,1979,,,16.2800073164075,6.56752117644017,0.406462499
Tunisia,TUN,1980,,,15.6604734716248,7.41873959497985,0.404954165666667
Tunisia,TUN,1981,,,13.8648207216135,5.51407282903942,0.493804165666667
Tunisia,TUN,1982,,,11.1748939567469,-0.493737604022272,0.590687499
Tunisia,TUN,1983,,,11.6357509310163,4.68191738527311,0.67876666575
Tunisia,TUN,1984,,8.9000000000001,11.4259602258547,5.74884326252969,0.776833332916667
Tunisia,TUN,1985,,7.25436179981635,10.8045581370498,5.6485732365982,0.83449583325
Tunisia,TUN,1986,,6.16438356164371,4.84950101303567,-1.44698841417973,0.794029166666667
Tunisia,TUN,1987,,8.2258064516129,5.88932533694232,6.70137109577689,0.8286625
Tunisia,TUN,1988,,7.19696969696955,4.6433547510392,0.0721590773964209,0.857804166666666
Tunisia,TUN,1989,,7.74088603961336,6.56322289169156,1.74669912824352,0.949320833333333
Tunisia,TUN,1990,,6.54529307282414,6.45080502980873,7.94981943665461,0.878333333333334
Tunisia,TUN,1991,15.935,8.19371509544085,4.20887815968531,3.90454530313198,0.924620833333333
Tunisia,TUN,1992,15.598,5.82434514637906,3.89144902224995,7.80572887722397,0.884433333333333
Tunisia,TUN,1993,15.948,3.9749563191613,3.35121837306816,2.18982886145824,1.00374166666667
Tunisia,TUN,1994,16.006,4.73323063996595,2.66718328891885,3.17841132209441,1.01155416666667
Tunisia,TUN,1995,16.348,6.24415028747146,2.42755447750049,2.35166985086541,0.94575
Tunisia,TUN,1996,16.061,3.72514472690715,2.73801506099416,7.14608096782061,0.973408333333333
Tunisia,TUN,1997,15.94,3.65202620723071,2.13042894995226,5.44094350107467,1.10590833333333
Tunisia,TUN,1998,15.473,3.12536579655862,1.30206836638864,4.78376247825665,1.138725
Tunisia,TUN,1999,15.21,2.6901248581158,1.92733312637189,6.05463447898158,1.186225
Tunisia,TUN,2000,14.94,2.96230794738605,3.22928353115798,4.7099729138049,1.37068333333333
Tunisia,TUN,2001,14.4,1.98333333333337,2.34162232250109,3.79627166202512,1.4387125
Tunisia,TUN,2002,14.55,2.72103284850455,2.3626975077068,1.32255714828946,1.42173333333333
Tunisia,TUN,2003,14.51,2.71259247474352,2.11725730006367,4.70239953285241,1.28845833333333
Tunisia,TUN,2004,14.23,3.63228004956625,2.60869066831261,6.23579072222647,1.24546666666667
Tunisia,TUN,2005,12.872,2.01778641357144,3.79249223607583,3.4865455430439,1.29743333333333
Tunisia,TUN,2006,12.51,3.22525337438917,4.1077575724331,5.24409983246916,1.331025
Tunisia,TUN,2007,12.365,2.96694432477349,5.51629477963382,6.70952097453554,1.28135833333333
Tunisia,TUN,2008,12.444,4.34502807623045,5.93514843614258,4.23778147502819,1.23214166666667
Tunisia,TUN,2009,13.29,3.66490330642919,3.44832785220984,3.04345012371552,1.350275
Tunisia,TUN,2010,13.049,3.33897963601069,4.12711827435362,2.97113275066512,1.4314
Tunisia,TUN,2011,18.334,3.24002842009531,5.01344964105154,-2.04663389535644,1.40778333333333
Tunisia,TUN,2012,17.63,4.6118443220664,5.06594682844413,4.21667711535632,1.56189166666667
Tunisia,TUN,2013,15.934,5.31623531326689,4.28421078126965,2.42993096446429,1.62465833333333
Tunisia,TUN,2014,14.259,4.62555099534031,3.35507824664457,3.09032803070775,1.697675
Tunisia,TUN,2015,15.159,4.437371273215,1.62596299660366,0.967834205635981,1.961625
Tunisia,TUN,2016,15.557,3.62939937384381,1.266744868786,1.117231963992,2.14803333333333
Tunisia,TUN,2017,15.33,5.30884839565844,1.48811485046411,2.25261437620587,2.419425
Tunisia,TUN,2018,15.459,7.30759176031652,1.99021548871455,2.60696965356362,2.64686666666667
Tunisia,TUN,2019,17.153,6.72007532863799,1.66141181151334,1.55009304966742,2.93443333333333
Tunisia,TUN,2020,17.651,5.63415115897625,0.916677526611502,-8.97512622934723,2.81235833333333
Tunisia,TUN,2021,16.632,5.706350208307,1.5489621013289,4.73603648206102,2.79446666666667
